,id,uid,name,lat,lng,address,postal_code,city_id,city_name,city_insee,city_tier,phone,email,since,created_at,network_name,conservation_care,funeral_organization,management_and_use_of_funeral_chambers,provide_hearses_and_mourning_cars,supply_covers_coffins_interior_exterior_accessories_urns,supply_personnel_items_services,transport_body_before_after_burial,habilitation_issued_at,habilitation_expired_at,habilitation_number,cinerary_monuments,deceased_transport,establishment_pictures,establishment_video,funeral_accessories_and_urns,marble_services,monuments_maintenance,mpf_url,online_administrative_procedures,online_death_notice,online_quote_request,permanence_days,siret_number,religion,undertaker_type,status
4270,42742,870ebeb928cd3e5f,Pompes Funèbres Jacques Marie,50.3736608,3.3972459,"48, rue Henri Durre",59135,23221,Wallers,59632,2,0327356793,,,2020-10-23 10:20:11.576671,,1,1,1,1,1,1,1,,2024-02-15,535-145-767,1,1,1,0,1,1,1,,0,1,1,1,538 392 655 00014,-1,0,0
4271,42743,9aafd395b0b935f9,"""S.A.R.L. D.L.F.G. (""""Pompes Funèbres Jacques MARIE"""")""",50.3736608,3.3972459,"48, rue Henri Durre",59135,23221,Wallers,59632,2,0327356793,,,2020-10-23 10:20:11.688457,,0,0,1,0,0,0,0,,2020-02-04,14-59-1052,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,1
4272,42744,cb6a14a3a5ea3f12,Pompes Funèbres Assistance BUCHET,50.5643526,2.9289351,83 Rue du Général Koenig,59136,23407,Wavrin,59653,2,0320582222,pfbernardbuchet@orange.fr,,2020-10-23 10:20:11.803903,,0,1,1,1,1,1,1,,,16-59-963,-1,1,1,0,1,1,1,,-1,1,1,1,532 093 952 00010,-1,0,0
4273,42745,a2856523bad7632a,S.A.R.L. Pompes Funèbres Assistance BUCHET,50.5676361,2.9299882,"40, rue du maréchal Foch",59136,23407,Wavrin,59653,2,0320582222,,,2020-10-23 10:20:11.921752,,0,0,1,0,0,0,0,,2021-03-03,15-59-419,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
4274,42746,8cb258b1bd7ccc3c,Pompes Funèbres Vandois-Fievet,50.2088389,3.8575438,"29, rue de Maubeuge",59138,23405,Bachant,59041,2,0327673765,,,2020-10-23 10:20:12.035856,,0,1,0,1,1,1,1,,2022-03-25,16-59-633,-1,-1,-1,-1,1,-1,-1,https://meilleures-pompes-funebres.com/59/bachant/pompes-funebres-vandois-raymond-fievet,-1,-1,-1,-1,330 012 097 00011,-1,0,0
4275,42747,21f9bbbd9f5d2fa0,Pompes Funèbres VANDOIS-FIEVET,50.2272589,3.8472028,"173, rue de Quartes",59138,23100,Pont-sur-Sambre,59467,3,0327673765,,,2020-10-23 10:20:12.175277,,0,1,1,0,0,0,0,,2023-11-24,17-59-742,-1,-1,-1,-1,1,-1,-1,,-1,-1,-1,-1,,-1,0,0
4276,42748,97221b9120bd3ee1,Pompes Funèbres Faucomprez,50.5955346,3.0508868,"182, rue Clemenceau",59139,22867,Wattignies,59648,2,0320954126,,,2020-10-23 10:20:12.440585,,0,1,1,1,1,1,1,,2020-12-31,14-59-311,1,1,1,1,1,0,-1,https://meilleures-pompes-funebres.com/59/wattignies/pompes-funebre-faucomprez,0,1,0,1,532 331 808 00016,-1,0,0
4277,42749,99163da062819b23,S.A.R.L SE Ets FAUCOMPREZ,50.5955346,3.0508868,"182, rue Clemenceau",59139,22867,Wattignies,59648,2,0320954126,,,2020-10-23 10:20:12.546515,,0,0,1,0,0,0,0,,2024-07-26,18-59-312,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,2
4278,42750,5c7eecbb99d44cf1,Service municipal des inhumations et exhumations,50.587793,3.0508624,"306, rue Clémenceau",59139,22867,Wattignies,59648,2,0320160666,,,2020-10-23 10:20:12.654465,,0,0,1,0,0,1,0,,2021-04-08,15-59-416,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,5
4279,42751,ab9164dc74d57a5d,Pompes Funèbres et Marbrerie Stopin,51.0175572,2.3238934,"15, rue de l’Egalité",59140,105,Dunkerque,59183,1,0328614512,Agence-Dunkerque-2@DIGNITE.FR,,2020-10-23 10:20:12.770188,Dignité Funéraire,0,1,0,0,0,1,0,,2020-09-26,14-59-201,-1,1,0,0,1,1,-1,https://meilleures-pompes-funebres.com/59/dunkerque/pompes-funebres-et-marbrerie-stopin,0,1,1,1,,-1,0,0
4280,42752,d6d24f7bc68dcbf7,Pompes Funèbres Générales,51.0288232,2.3883791,"20, rue Nationale",59140,105,Dunkerque,59183,1,0328666340,Agence-Dunkerque-1@PFG.FR,,2020-10-23 10:20:12.879683,PFG Services Funéraires,0,1,0,1,1,1,1,,2020-09-26,14-59-202,1,-1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/dunkerque/pfg-pompes-funebres-generales-dunkerque-rue-nationale,0,1,1,1,,-1,0,0
4281,42753,656bae48d3f44a9f,Marbrerie Planckeel,51.0477481,2.4173478,"44 bis, rue Paul Bert",59140,105,Dunkerque,59183,1,0328200409,,,2020-10-23 10:20:12.992439,,0,1,1,1,1,1,1,,2021-02-05,15-59-358,-1,-1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/dunkerque/marbrerie-planckeel-jean-charles-sarl,0,0,1,0,481 715 142 00016,-1,0,0
4282,42754,132a3105269e683f,S.A.R.L. VANDENBUSSCHE,51.0421206,2.4069522,"22, rue Albert Cuenin",59140,105,Dunkerque,59183,1,0328631531,,,2020-10-23 10:20:13.101371,,0,0,0,0,0,1,0,,2023-06-15,17-59-722,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,2
4283,42755,78395011a4ed312d,Pompes Funèbres et Marbrerie Vandenbussche,51.0416975,2.4074328,"61, rue Paul Machy",59140,105,Dunkerque,59183,1,0328631531,,,2020-10-23 10:20:13.212563,,1,1,1,0,0,0,0,,2020-10-31,14-59-692,1,-1,1,0,1,1,-1,https://meilleures-pompes-funebres.com/59/dunkerque/pompes-funebres-marbrerie-vandenbussche,0,1,1,1,389 461 161 00041,-1,0,0
4284,42756,22a6f4254d6c3866,S.A.R.L. PFMV,51.0416975,2.4074328,"61, rue Paul Machy",59140,105,Dunkerque,59183,1,0328631531,,,2020-10-23 10:20:13.326741,,1,1,0,1,1,1,1,,2025-02-04,19-59-1164,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,1
4285,42757,30821a007000e987,S.A.R.L. PFMV,51.0154835,2.3489002,Avenue Jean Monnet – ZAC du Pont Loby,59140,105,Dunkerque,59183,1,0328631531,,,2020-10-23 10:20:13.443894,,0,1,0,1,1,1,1,,2025-02-04,16-59-1165,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
4286,42758,cd58da681cad9a5a,Marbrologie,51.0154835,2.3489002,Avenue Jean Monnet – ZAC du Pont Loby,59140,105,Dunkerque,59183,1,0328647297,contact@marbrologie.fr,,2020-10-23 10:20:13.552757,,0,1,0,1,1,1,1,,2025-02-04,16-59-1166,-1,-1,1,0,0,1,1,,0,0,0,1,389 461 161 00066,-1,0,0
4287,42759,f43066c067f76ecb,S.A.R.L. PFMV,51.0428804,2.4060765,"133, rue Jules Ferry",59140,105,Dunkerque,59183,1,0328631531,,,2020-10-23 10:20:13.666681,,1,1,0,1,1,1,1,,2021-03-05,15-59-937,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,7
4288,42760,798a700ddfeb2ce1,Pompes Funèbres Vanlaeres Yves,51.0241007,2.3890106,Boulevard Vauban,59140,105,Dunkerque,59183,1,0328601057,,,2020-10-23 10:20:13.799652,,0,1,0,1,1,1,1,,2020-09-26,14-59-210,-1,-1,-1,-1,1,-1,-1,,-1,-1,-1,-1,441 232 352 00407,-1,0,0
4289,42761,b945b19f36435171,Pompes Funèbres Prince,51.0366613,2.3762563,8 Rue du Maréchal French,59140,105,Dunkerque,59183,1,0328668736,,,2020-10-23 10:20:13.915541,,0,1,0,0,0,0,0,,,,-1,-1,-1,-1,1,-1,-1,https://meilleures-pompes-funebres.com/59/dunkerque/pompes-funebres-prince,-1,-1,-1,-1,441 232 352 00415,-1,0,0
4290,42762,64d8ea7a61ca759e,Service municipal des inhumations et exhumations,51.0377131,2.3770092,Place Charles Valentin,59140,105,Dunkerque,59183,1,0328262626,,,2020-10-23 10:20:14.029846,,0,1,0,1,1,1,1,,2022-11-18,16-59-93,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,5
4291,42763,a6c0243b1c6e3fd7,Pompes Funèbres Roc-Eclerc,51.0405582,2.405289,"21-25, boulevard Mendès France",59140,105,Dunkerque,59183,1,0328580889,,,2020-10-23 10:20:14.143717,Roc Eclerc,1,1,1,0,0,1,0,,2024-05-04,18-59-1145,-1,1,1,0,1,1,-1,https://meilleures-pompes-funebres.com/59/dunkerque/pompes-funebres-roc-eclerc,0,0,1,1,,-1,0,0
4292,42764,a4165ac46a8dd627,Pompes Funèbres Holin Polart,50.2317265,3.3223956,"20,rue du Maréchal Foch",59141,22804,Iwuy,59322,2,0327378451,Agence-Iwuy-1@DIGNITE.FR,,2020-10-23 10:20:14.257460,Dignité Funéraire,1,1,1,1,1,1,1,,2023-02-05,17-59-365,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/59/iwuy/pompes-funebres-et-marbrerie-holin-polart,0,1,1,1,542 076 799 24262,-1,0,0
4293,42765,2345159f3ab7fb07,S.A.OGF HOLIN-POLART,50.2317265,3.3223956,"20,rue du Maréchal Foch",59141,22804,Iwuy,59322,2,0327378451,,,2020-10-23 10:20:14.371544,,0,0,1,0,0,0,0,,2019-11-08,13-59-1041,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,1
4294,42766,b396210fbb0adbb0,Pompes Funèbres Lefort,50.2291655,3.3224997,"3, Place de la République",59141,22804,Iwuy,59322,2,0327785698,pf.lefort@outlook.fr,,2020-10-23 10:20:14.484579,,1,1,0,1,1,1,1,,2022-03-15,16-59-1095,1,1,0,0,1,-1,-1,531 377 125 00046,0,1,1,1,531 377 125 00046,-1,0,0
4295,42767,b0a42bc15deb18f3,Pompes Funébres Vanhove Pérart,50.8324859,2.2111251,7 Rue de Dunkerque,59143,22795,Watten,59647,3,0321889467,,,2020-10-23 10:20:14.598656,,0,1,1,0,0,0,0,,2022-01-26,16-59-957,-1,-1,-1,-1,1,-1,-1,,-1,-1,-1,-1,,-1,0,0
4296,42768,384334dc8d82f0f6,S.A.R.L SEMAILLE Père et Fils,50.2677493,3.7052925,Rue de la Gare,59144,23370,Gommegnies,59265,3,0327499050,,,2020-10-23 10:20:14.710701,,1,1,0,1,1,1,1,,2025-02-26,19-59-1170,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,9
4297,42769,4c94a40b3f18a9b0,Pompes Funèbres Delcroix,50.306922,3.6283593,"16bis, Route Nationale",59144,23288,Jenlain,59323,2,0327317671,pfdelcroix.jenlain@orange.fr,,2020-10-23 10:20:14.823674,,0,1,1,1,1,1,1,,,1759703,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/jenlain/defossez-pere-et-fils,0,1,0,-1,504 040 171 00028,-1,0,0
4298,42770,883a7cadc6ea7972,Pompes Funèbres Bultez - Aplincourt,50.2058259,3.8143718,"23, rue Neuve",59145,23240,Berlaimont,59068,3,0327665034,,,2020-10-23 10:20:14.935963,,0,1,1,0,0,0,0,,2021-02-15,15-59-896,-1,-1,-1,-1,1,-1,-1,,-1,-1,-1,-1,,-1,0,0
4299,42771,fff798eb52bf654b,Pompes Funèbres DHENAUT,50.3775108,3.2116284,"2,rue Jean Jaurès",59146,23160,Pecquencourt,59456,2,0327906067,gillesdhenaut@orange.fr,,2020-10-23 10:20:15.077532,FUNERIS,0,1,1,1,1,1,1,,2020-07-11,14-59-160,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/pecquencourt/pompes-funebres-pecquencourtoises,-1,1,0,1,,-1,0,0
4300,42772,0edd01ea762dd8ac,S.A.R.L.Pompes funèbres Pecquen courtoises,50.3775909,3.2161848,"6,rue d’Estienne d’Orves–Place du Bicentenaire",59146,23160,Pecquencourt,59456,2,0327906067,,,2020-10-23 10:20:15.185571,,0,0,1,0,0,0,0,,2024-10-19,18-59-1156,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,2
4301,42773,7867e83e6780d573,Pompes funèbres Paul MARCHAND,50.542214,2.9875317,"47,rue Nationale",59147,23274,Gondecourt,59266,3,0320903088,,,2020-10-23 10:20:15.299526,,0,0,1,0,0,0,0,,2021-09-17,09-59-558,-1,-1,-1,-1,-1,-1,-1,https://meilleures-pompes-funebres.com/59/gondecourt/pompes-funebres-paul-marchand,-1,-1,-1,-1,,-1,0,0
4302,42774,2756f347cecf3a8e,S.A.R.L.Pompes funèbres Paul MARCHAND,50.5408621,2.987345,"Z.A.5,rue Jean Bourgeois",59147,23274,Gondecourt,59266,3,0320903088,,,2020-10-23 10:20:15.411554,,0,0,0,0,0,0,0,,2022-07-23,16-59-845,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
4303,42775,a567acee8a7a2e98,Pompes Funèbres FARINEAU Jacques,50.2478246,4.140341,"37, Route Nationale",59149,23023,Cousolre,59157,2,0327685066,,,2020-10-23 10:20:15.570570,,0,1,0,1,1,1,1,,2022-08-05,16-59-665,1,1,0,0,1,1,1,https://meilleures-pompes-funebres.com/59/cousolre/pompes-funebres-farineau,-1,1,0,1,,-1,0,0
4304,42776,34265fc6e195a5b1,Pompes Funèbres Debeurme,50.6943321,3.1986625,"2, rue Jean Marais 8, rue des Poilus",59150,109,Wattrelos,59650,1,0320757439,Agence-Wattrelos-1@DIGNITE.FR,,2020-10-23 10:20:15.676717,Dignité Funéraire,0,1,1,1,1,1,1,,2019-12-10,13-59-359,1,0,1,0,1,1,0,https://meilleures-pompes-funebres.com/59/wattrelos/pompes-funebres-debeurme-freres,0,1,1,1,542 076 799 19197,-1,0,0
4305,42777,b29c39bc9d4b05fa,Pompes Funèbres de Wattrelos,50.7152349,3.179738,"2, rue du Tilleul",59150,109,Wattrelos,59650,1,0320366871,,,2020-10-23 10:20:15.788434,Le Choix Funéraire,0,1,0,0,0,0,0,,2021-01-18,14-59-892,0,1,1,0,1,1,0,,0,1,1,1,475 980 686 00087,-1,0,0
4306,42778,4d5ba280bf71799c,Pompes Funèbres Marbrerie Fouquet,50.6989046,3.2223524,"93, rue François Mériaux",59150,109,Wattrelos,59650,1,0320758920,contact@fouquet-marbrerie-wattrelos.fr,,2020-10-23 10:20:15.911662,,0,1,0,1,1,1,1,,2020-04-22,14-59-77,0,1,1,0,1,1,0,https://meilleures-pompes-funebres.com/59/wattrelos/espace-funeraire-fouquet,0,1,0,1,783 879 257 00013,-1,0,0
4307,42779,526916ba1d9f29f3,S.A.S Etablissements FOUQUET Père et Fils,50.6989046,3.2223524,"93, rue François Mériaux",59150,109,Wattrelos,59650,1,0320758920,,,2020-10-23 10:20:16.023530,,0,0,1,0,0,0,0,,2023-04-07,17-59-1124,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,1
4308,42780,eecb14038b9d6ba7,Crématorium de Lille métropole communauté urbaine,50.6954168,3.2262198,Zone d'Activités de l'Avelin - Rue de Leers,59150,109,Wattrelos,59650,1,0320027474,,,2020-10-23 10:20:16.140891,,0,0,0,0,0,0,0,,2024-06-22,18-59-964,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,3
4309,42781,30708f5c69fd3b6a,Funérarium du Crétinier,50.7062111,3.2016975,"11, rue de Toul",59150,109,Wattrelos,59650,1,0320023637,,,2020-10-23 10:20:16.256093,,0,0,1,0,0,0,0,,2024-05-16,18-59-877,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,2
4310,42782,20dfc2708dfd025d,Pompes Funèbres Van Wynsberghe Valérie,50.6964282,3.2029903,"261, rue Carnot",59150,109,Wattrelos,59650,1,0320023637,,,2020-10-23 10:20:16.370823,,0,1,0,1,1,1,1,,2020-02-14,14-59-747,0,1,1,0,1,0,-1,,0,1,0,1,834 937 633 00016,-1,0,0
4311,42783,570c4126345cb549,Pompes Funèbres Francis Van Wynsberghe,50.7014337,3.2215478,"66, rue Saint Joseph 43, rue Alexandre Fleming",59150,109,Wattrelos,59650,1,0320755882,,,2020-10-23 10:20:16.474929,Le Choix Funéraire,1,1,1,1,1,1,1,,2020-07-15,16-59-1118,0,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/wattrelos/pompes-funebres-wattrelos-francis-van-wynsberghe,0,1,1,1,475 980 686 00061,-1,0,0
4312,42784,ddb3cb4a698b5702,Pompes Funèbres Collet,50.7001734,3.212394,"52, rue Carnot",59150,109,Wattrelos,59650,1,,,,2020-10-23 10:20:16.586093,,0,1,0,1,1,1,1,,2020-10-21,14-59-695,0,1,1,0,1,0,-1,https://meilleures-pompes-funebres.com/59/wattrelos/pompes-funebres-collet,0,1,1,1,305 977 928 00053,-1,0,0
4313,42785,0daeeed70ce7f0cb,Service municipal des inhumations et exhumations,50.6988477,3.226816,"161, rue de Leers",59150,109,Wattrelos,59650,1,0320815984,,,2020-10-23 10:20:16.693475,,0,0,0,0,0,1,0,,2024-10-14,18-59-978,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
4314,42786,b4afd4cefb26c317,Pompes Funèbres des Hauts de France - Emmanuel Facon,50.284542,3.0968035,"775, rue Salvador Allendé",59151,22952,Arleux,59015,2,0327903982,,,2020-10-23 10:20:16.807409,,0,1,1,1,1,1,1,,2020-10-02,14-59-1067,1,1,1,0,1,1,1,,-1,1,0,1,413 593 377 00034,-1,0,0
4315,42787,25a1f93ff9f1ba65,Pompes Funèbres Générales,50.9996458,2.1038617,"88,Route de Gravelines",59153,23222,Grand-Fort-Philippe,59272,2,0328232114,Agence-GrandFortPhilippe@PFG.FR,,2020-10-23 10:20:17.020301,PFG Services Funéraires,-1,1,-1,1,1,1,1,,2020-10-28,14-59-239,1,1,1,0,1,1,1,,-1,1,1,1,,-1,0,0
4316,42788,a34c6fd1d7535809,Pompes Funèbres Marbrerie Alain Lefebvre,50.6061201,3.0702414,"49 et 81, avenue Charles SaintVenan",59155,23346,Faches-Thumesnil,59220,2,0320537485,Agence-Faches-1@DIGNITE.FR,,2020-10-23 10:20:17.129473,Dignité Funéraire,1,1,0,0,1,0,0,,2020-09-26,14-59-205,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/faches-thumesnil/pompes-funebres-et-marbrerie-alain-lefebvre,0,1,1,1,542 076 799 16045,-1,0,0
4317,42789,300417ea72dc7ae5,Pompes Funèbres Faucomprez,50.5875439,3.0774568,"16, rue Henri Barbusse",59155,23346,Faches-Thumesnil,59220,2,0320979523,,,2020-10-23 10:20:17.242701,,0,1,1,1,1,1,1,,2020-12-31,14-59-313,0,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/faches-thumesnil/les-pompes-funebres-faucomprez,0,1,0,1,532 331 808 00024,-1,0,0
4318,42790,142a54c35561de66,Service municipal des inhumations et exhumations,50.6027669,3.0694612,50 Rue Jean Jaurès,59155,23346,Faches-Thumesnil,59220,2,0320626161,,,2020-10-23 10:20:17.353987,,0,1,0,1,1,1,1,,2024-08-09,18-59-1105,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,5
4319,42791,0c82cac444f66346,S.A.S.Pompes Funèbres Denaisiennes–Etablissements LACQUEMENT(«PompesFunèbresPascalLeclerc»),50.3148919,3.352491,"583,rueJeanJaurès",59156,22835,Lourches,59361,3,0327440457,,,2020-10-23 10:20:17.468144,,0,1,0,1,1,1,1,,2021-07-25,15-59-512,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,4
4320,42792,67859973cea921bf,Entreprise Cédric COUSIN,50.5140234,3.5004233,"77, rue de Wiers",59158,22878,Flines-lès-Mortagne,59238,3,0638728595,,,2020-10-23 10:20:17.575817,,0,0,0,0,0,1,0,,2022-07-25,16-59-1039,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,0,0
4321,42793,73b37c92a29a2eac,S.A.Etablissements Maurice LESEULTRE et Fils,50.4993504,3.4510894,rue du Fort,59158,22829,Mortagne-du-Nord,59418,2,0327269122,,,2020-10-23 10:20:17.697700,,0,0,0,0,0,1,0,,2020-06-27,14-59-131,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
4322,42794,e05544e29ab91863,Pompes Funèbres Cornu,50.5004139,3.4518312,"12,rueduFort",59158,22829,Mortagne-du-Nord,59418,2,0327269120,,,2020-10-23 10:20:17.813610,,0,1,0,1,1,1,1,,,96-59-325,1,1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/59/mortagne-du-nord/pompes-funebres-cornu,-1,1,1,1,498 047 208 00018,-1,0,0
4323,42795,1cf8a5b2c142205e,Pompes Funèbres Kurek Halliez,50.4555749,3.0311847,"146,rue Florent Evrard",59162,23365,Ostricourt,59452,2,0321370032,,,2020-10-23 10:20:18.028597,,0,1,0,1,1,1,1,,2020-06-06,14-59-102,-1,1,-1,-1,-1,1,1,https://meilleures-pompes-funebres.com/59/ostricourt/pompes-funebres-kurek-halliez,-1,-1,-1,1,,-1,0,0
4324,42797,372728a470713a7a,Pompes Funèbres Théry Dassonville,50.3808207,3.1637116,"2,rue de Montigny",59167,23113,Lallaing,59327,2,0327804256,,,2020-10-23 10:20:18.263798,,0,1,1,1,1,1,1,,2020-11-26,14-59-281,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/lallaing/pompes-funebres-thery-dassonville,0,1,0,1,383 099 082 00026,-1,0,0
4325,42798,7910b4c9e783ff76,Pompes funèbresTHERY-DASSONVILLE,50.3808188,3.1639107,"433,rue de la Fosse Bonnel",59167,23113,Lallaing,59327,2,0327804256,,,2020-10-23 10:20:18.380769,,0,0,1,0,0,0,0,,2019-05-28,13-59-1033,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,2
4326,42799,f54e5da69646ce9d,S.A. O.G.F PFG - Pompes Funèbres Générales,50.3418915,3.0940362,Route Nationale de Cambrai,59169,22930,Férin,59228,3,0327887120,,,2020-10-23 10:20:18.495711,,1,1,0,1,1,1,1,,2020-02-22,14-59-32,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
4327,42800,fe1daca4f32931ab,Entreprise Marc WALLECAN,50.6758726,3.146502,"25-33, rue Léon Gambetta",59170,23149,Croix,59163,2,0614711880,,,2020-10-23 10:20:18.614757,,0,1,0,1,1,1,1,,2020-05-30,14-59-786,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,1,0
4328,42801,73cca0c5a47acd30,S.A.S. Transports Funéraires du Nord («Pompes Funèbres St Pierre»),50.6846701,3.1539504,"166, rue Kléber",59170,23149,Croix,59163,2,0320274814,,,2020-10-23 10:20:18.734445,,0,1,0,1,1,1,1,,2020-09-26,14-59-883,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
4329,42802,833095fd048d5e4d,Pompes Funèbres Wyffels à Croix,50.6791143,3.1506219,"191, boulevard Emile Zola",59170,23149,Croix,59163,2,0320755414,,,2020-10-23 10:20:18.852663,,0,1,1,1,1,1,1,,2021-03-09,14-59-941,-1,1,1,-1,1,1,1,,-1,1,1,1,,-1,0,0
4330,42803,c67841048ff1814f,Pompes Funèbres SEGARD & BUISINE,50.6727517,3.1439859,"18, avenue de l'Europe",59170,23149,Croix,59163,2,0320724931,,,2020-10-23 10:20:18.962759,,0,1,1,1,1,1,1,,,14-59-145,-1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/croix/pompes-funebres-segard-et-buisine,0,1,1,1,475 980 686 00038,-1,0,0
4331,42804,707bd015e3310e34,Pompes Funèbres Ostrevent Funéraire,50.3648209,3.3362458,place Salvator Allende,59171,23263,Hornaing,59314,2,0327350861,ostrevent-funeraire@orange.fr,,2020-10-23 10:20:19.080641,,0,1,0,1,1,1,1,,,19-59-867,1,1,1,-1,1,1,1,https://meilleures-pompes-funebres.com/59/hornaing/ostrevent-funeraire,-1,1,-1,-1,479 544 520 00014,-1,0,0
4332,42805,db64914ef19d0e9f,S.A.R.L.Ostrevent funéraire,50.365317,3.336918,place Salvator Allende,59171,23263,Hornaing,59314,2,0327350861,,,2020-10-23 10:20:19.198606,,0,0,1,0,0,0,0,,2024-02-02,18-59-874,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,2
4333,42806,5f02fc260a357e0a,Service municipal des inhumations et exhumations,50.7278412,2.367199,rue Château,59173,22858,Renescure,59497,2,0328498212,,,2020-10-23 10:20:19.311400,,0,0,0,0,0,1,0,,2021-04-08,15-59-413,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
4334,42807,88c5ecba0470b692,E.U.R.L. Pompes Funèbres DANCOISNE,50.5760434,3.080352,"40, rue de Seclin",59175,23319,Vendeville,59609,3,0320973155,,,2020-10-23 10:20:19.421386,,0,1,0,1,1,1,1,,2024-06-29,18-59-753,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,0
4335,42808,3b7f257232b06aa8,Services Funéraires Laurent Sauthieux,50.3383439,3.1921608,"3,rue Henri Dunant",59176,23337,Masny,59390,2,0327871919,,,2020-10-23 10:20:19.534106,,0,1,1,1,1,1,1,,2022-12-31,16-59-310,1,1,1,0,1,1,1,https://meilleures-pompes-funebres.com/59/masny/pompes-funebres-sauthieux,-1,1,0,1,,-1,0,0
4336,42809,e4289747317a3505,S.A.R.L.SAUTHIEUX,50.3381947,3.1932503,"3,rue Henri Dunant",59176,23337,Masny,59390,2,0327871919,,,2020-10-23 10:20:19.647465,,0,0,1,0,0,0,0,,2022-10-21,16-59-853,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,2
4337,42810,1b907868a3a1aa1d,S.A.S.U.Only Trans,50.4207252,3.3785888,"13, rue Ermentrude de l’Ostreven",59178,22901,Hasnon,59284,3,0625781283,,,2020-10-23 10:20:19.762951,,0,1,0,1,1,1,1,,2021-07-26,16-59-1086,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,10
4338,42811,2ae2488194710429,Pompes Funèbres POTEAU-BASTIN,50.3590896,3.3000303,"24, rue Lénine",59179,23136,Fenain,59227,2,0768236043,,,2020-10-23 10:20:19.878401,,1,1,1,1,1,1,1,,2020-01-05,16-59-1107,-1,-1,-1,-1,1,1,1,,-1,-1,-1,1,492 454 848 00044,-1,0,0
4339,42812,6864f0ac42ee1ecb,Pompes Funèbres Derebreu André,50.7005057,2.7748407,"5, rue du mortier",59181,23369,Steenwerck,59581,2,0328499198,contact@andre-derebreu.fr,,2020-10-23 10:20:19.988955,,0,1,0,1,1,1,1,,2020-06-06,14-59-100,1,1,0,0,1,1,1,,0,1,0,1,422 584 540 00013,-1,0,0
4340,42813,757104ba47bde681,S.A.R.L. A. DEREBREU,50.7005104,2.7746995,"5, rue du Mortier",59181,23369,Steenwerck,59581,2,0328499198,,,2020-10-23 10:20:20.105491,,0,1,0,1,1,1,1,,2020-06-06,14-59-716,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,,-1,2,1
